relation.code,relation.type,relation.short,relation.long.desc,visibility,correctness,comments.scores,participant.ID,cond
ZBN,object-object.relations,Z (height),correct if both are on the same level(overlapped boundaries in the Z-direction),0,NA,NA,20,2D
XKH,object-object.relations,Cat to Shark? X (from left to right of the front of the building),correct if they are the same to the left(overlapped boundaries in the X-direction),1,1,NA,20,2D
YKH,object-object.relations,Y (front to back of the building),correct if they are the same to the front (overlapped boundaries in the Y-direction),1,0,NA,20,2D
ZKH,object-object.relations,Z (height),correct if shark is one level above the cat,1,1,NA,20,2D
XNH,object-object.relations,Rhino to Shark? X (from left to right of the front of the building),correct if rhino is further right than the shark,1,1,NA,20,2D
YNH,object-object.relations,Y (front to back of the building),correct if rhino is further back than the shark,1,1,NA,20,2D
ZNH,object-object.relations,Z (height),correct if shark is one level above the rhino,1,0,NA,20,2D
XBH,object-object.relations,Tree to shark? X (from left to right of the front of the building),correct if they are the same to the left(overlapped boundaries in the X-direction),1,1,NA,20,2D
YBH,object-object.relations,Y (front to back of the building),correct if tree is further back than the shark,1,1,NA,20,2D
ZBH,object-object.relations,Z (height),correct if shark is one level above the trees,0,NA,NA,20,2D
XAH,object-object.relations,Car to shark? X (from left to right of the front of the building),correct if car is further right than the shark,1,1,NA,20,2D
YAH,object-object.relations,Y (front to back of the building),correct if car is further to the front than the shark,1,1,NA,20,2D
ZAH,object-object.relations,Z (height),correct if shark is one level above the car,1,1,NA,20,2D
XSH,object-object.relations,Sheep to Shark? X (from left to right of the front of the building),correct if sheep is further right than the shark,1,1,NA,20,2D
YSH,object-object.relations,Y (front to back of the building),correct if sheep is further back than the shark,1,1,NA,20,2D
ZSH,object-object.relations,Z (height),correct if sheep is one level above the shark,1,1,NA,20,2D
XNS,object-object.relations,Rhino to sheep? X (from left to right of the front of the building),correct if they are the same to the right(overlapped boundaries in the X-direction),1,1,NA,20,2D
YNS,object-object.relations,Y (front to back of the building),correct if rhino is further back than the sheep,0,NA,NA,20,2D
ZNS,object-object.relations,Z (height),correct if sheep is two levels above the rhino,1,0,NA,20,2D
XKS,object-object.relations,cat to Sheep? X (from left to right of the front of the building),correct if sheep is further right than the cat,1,1,NA,20,2D
YKS,object-object.relations,Y (front to back of the building),correct if sheep is further back than the cat,1,1,NA,20,2D
ZKS,object-object.relations,Z (height),correct if sheep is two floors above the cat,1,1,NA,20,2D
XBS,object-object.relations,Tree to Sheep? X (from left to right of the front of the building),correct if tree is further left than the sheep,1,1,NA,20,2D
YBS,object-object.relations,Y (front to back of the building),correct if tree is further back than the sheep,0,NA,NA,20,2D
ZBS,object-object.relations,Z (height),correct if sheep is two floors above the trees,0,NA,NA,20,2D
XAS,object-object.relations,Car to Sheep? X (from left to right of the front of the building),correct if car is further right than the sheep,1,1,NA,20,2D
YAS,object-object.relations,Y (front to back of the building),correct if sheep if further back than the car,1,1,NA,20,2D
ZAS,object-object.relations,Z (height),correct if sheep is two floors above the car,1,1,NA,20,2D
XNP,object-object.relations,Rhino to path? X (from left to right of the front of the building),correct if the rhino is on the left hand side of the first left turn of the route,1,1,NA,21,2D
YNP,object-object.relations,Y (front to back of the building),correct if rhino is between the entrance and the first left turn,1,1,NA,21,2D
ZNP,object-object.relations,Z (height),correct if the rhino is on the same height(overlapped boundaries in the Z-direction) as the first segment of the path,1,1,NA,21,2D
XSP,object-object.relations,Sheep to path? X (from left to right of the front of the building),correct if the sheep is further left than the top level segment of the path,1,1,NA,21,2D
YSP,object-object.relations,Y (front to back of the building),correct if sheep is between the two segments that are entering and leaving the top-level room,1,1,NA,21,2D
ZSP,object-object.relations,Z (height),correct if sheep is on the same height(overlapped boundaries in the Z-direction) as the U-turn segments,1,1,NA,21,2D
XHP,object-object.relations,Shark to path? X (from left to right of the front of the building),correct if shark is further to the right than the penultimate segment of the route (the one that goes from the stairs through the office),1,1,NA,21,2D
YHP,object-object.relations,Y (front to back of the building),correct if the shark is between the stairs where the path goes down and the finish(-button),1,1,NA,21,2D
ZHP,object-object.relations,Z (height),correct if shark is on the same height (overlapped boundaries in the Z-direction) as the finish(-button),1,1,NA,21,2D
XKP,object-object.relations,cat to path? X (from left to right of the front of the building),correct if cat is left to the first segment but obviously not next to the path,1,1,NA,21,2D
YKP,object-object.relations,Y (front to back of the building),correct if cat is further back than the start of the path and it is in front of the first turn of the path,1,0,NA,21,2D
ZKP,object-object.relations,Z (height),correct if cat is on the same level(overlapped boundaries in the Z-direction) as the first segment of the path,1,1,NA,21,2D
XBP,object-object.relations,Trees to path? X (from left to right of the front of the building),correct if the tree is further left than the first turn of the route,1,1,NA,21,2D
YBP,object-object.relations,Y (front to back of the building),correct if the tree is further back than all of the path's segments,1,1,NA,21,2D
ZBP,object-object.relations,Z (height),correct if tree is on the same level(overlapped boundaries in the Z-direction) as the first segment of the path,1,1,NA,21,2D
XAP,object-object.relations,Car to path? X (from left to right of the front of the building),correct if car is further right than all segments of the path,1,1,NA,21,2D
YAP,object-object.relations,Y (front to back of the building),correct if car is ca. as far in front as the start of the path or even a bit further to the front,1,0,NA,21,2D
ZAP,object-object.relations,Z (height),correct if car is on the same level(overlapped boundaries in the Z-direction) as the first segment of the path,1,1,NA,21,2D
XAB,object-object.relations,Car to tree? X (from left to right of the front of the building),correct if car is further right than the tree,1,1,NA,21,2D
YAB,object-object.relations,Y (front to back of the building),correct if car is further in the front than the tree,1,1,NA,21,2D
ZAB,object-object.relations,Z (height),correct if both are on the same level(overlapped boundaries in the Z-direction),1,1,NA,21,2D
XAK,object-object.relations,Car to cat? X (from left to right of the front of the building),correct if car is further to the right than the cat,1,1,NA,21,2D
YAK,object-object.relations,Y (front to back of the building),correct if car is more to the front than the cat,1,1,NA,21,2D
ZAK,object-object.relations,Z (height),correct if both are on the same level(overlapped boundaries in the Z-direction),1,1,NA,21,2D
XBK,object-object.relations,Tree to cat? X (from left to right of the front of the building),correct if both are the same to the left (overlapped boundaries in the X-direction),1,0,NA,21,2D
YBK,object-object.relations,Y (front to back of the building),correct if tree is further to the back than the cat,1,1,NA,21,2D
ZBK,object-object.relations,Z (height),correct if both are on the same level(overlapped boundaries in the Z-direction),1,1,NA,21,2D
XKN,object-object.relations,cat to Rhino X (from left to right of the front of the building),correct if cat is further left than the rhino,1,1,NA,21,2D
YKN,object-object.relations,Y (front to back of the building),correct if cat is further to the front than the rhino,1,1,NA,21,2D
ZKN,object-object.relations,Z (height),correct if both are on the same level(overlapped boundaries in the Z-direction),1,1,NA,21,2D
